fromLib,toLib,ruleCount,isPossible,isConfirmed,fromLibHomepageURL,toLibHomepageURL,fromLibDescription,toLibDescription,fromLibRepositoryURL,toLibRepositoryURL,fromLibRepositoryDescription,toLibRepositoryDescription
org.codehaus.groovy:groovy-all,org.objenesis:objenesis,1,TRUE,FALSE,https://groovy-lang.org,http://objenesis.org,"Groovy: A powerful, dynamic language for the JVM",A library for instantiating Java objects,https://github.com/apache/groovy,scm:git:https://github.com/easymock/objenesis.git/objenesis,Mirror of Apache Groovy,"Okay, it's pretty easy to instantiate objects in Java through standard reflection. However there are many cases where you need to go beyond what reflection provides.  For example, if there's no public constructor, you want to bypass the constructor code, or set final fields.  There are numerous clever (but fiddly) approaches to getting around this and this library provides a simple way to get at them.  You will find the official site here."
org.codehaus.groovy:groovy-all,br.com.caelum:iogi,0,TRUE,FALSE,https://groovy-lang.org,https://github.com/rafaeldff/Iogi,"Groovy: A powerful, dynamic language for the JVM",Library for instantiating graphs of objects,https://github.com/apache/groovy,scm:git:git://github.com/rafaeldff/Iogi,Mirror of Apache Groovy,Immutable Object Graph Instantiation
org.codehaus.groovy:groovy-all,com.esotericsoftware.reflectasm:reflectasm,0,TRUE,FALSE,https://groovy-lang.org,http://code.google.com/p/reflectasm/,"Groovy: A powerful, dynamic language for the JVM",High performance Java reflection using code generation,https://github.com/apache/groovy,scm:svn:http://reflectasm.googlecode.com/svn/,Mirror of Apache Groovy,
org.codehaus.groovy:groovy-all,com.esotericsoftware:reflectasm,0,TRUE,FALSE,https://groovy-lang.org,https://github.com/EsotericSoftware/reflectasm,"Groovy: A powerful, dynamic language for the JVM",High performance Java reflection using code generation,https://github.com/apache/groovy,https://github.com/EsotericSoftware/reflectasm,Mirror of Apache Groovy,High performance Java reflection
org.codehaus.groovy:groovy-all,net.sf.scannotation:scannotation,0,TRUE,FALSE,https://groovy-lang.org,http://scannotation.sf.net,"Groovy: A powerful, dynamic language for the JVM",Scannotation is a Java library that creates an annotation database from a set of .class files,https://github.com/apache/groovy,scm:svn:https://scannotation.svn.sourceforge.net/svnroot/scannotation/scannotation/,Mirror of Apache Groovy,
org.codehaus.groovy:groovy-all,org.sonatype.sisu:sisu-guice,0,TRUE,FALSE,https://groovy-lang.org,http://sonatype.github.com/sisu-guice/,"Groovy: A powerful, dynamic language for the JVM",Patched build of Google Guice,https://github.com/apache/groovy,scm:git:git@github.com:sonatype/sisu-guice.git/sisu-guice,Mirror of Apache Groovy,Patched build of Google Guice
org.codehaus.jackson:jackson-core-asl,org.codehaus.jettison:jettison,13,TRUE,FALSE,http://jackson.codehaus.org,https://github.com/jettison-json/jettison,"Jackson is a high-performance JSON processor (parser, generator) ",A StAX implementation for JSON.,http://xircles.codehaus.org/projects/jackson/repos/primary/repo,https://github.com/jettison-json/jettison,,
org.codehaus.jackson:jackson-core-asl,org.json:json,10,TRUE,FALSE,http://jackson.codehaus.org,https://github.com/douglascrockford/JSON-java,"Jackson is a high-performance JSON processor (parser, generator) "," JSON is a light-weight, language independent, data interchange format. See http://www.JSON.org/ The files in this package implement JSON encoders/decoders in Java. It also includes the capability to convert between JSON and XML, HTTP headers, Cookies, and CDL. This is a reference implementation. There is a large number of JSON packages in Java. Perhaps someday the Java community will standardize on one. Until then, choose carefully. The license includes this restriction: ""The software shall be used for good, not evil."" If your conscience cannot live with that, then choose a different package. The package compiles on Java 1.2 thru Java 1.4. ",http://xircles.codehaus.org/projects/jackson/repos/primary/repo,https://github.com/douglascrockford/JSON-java,,A reference implementation of a JSON package in Java.
org.codehaus.jackson:jackson-core-asl,com.googlecode.json-simple:json-simple,9,TRUE,FALSE,http://jackson.codehaus.org,http://code.google.com/p/json-simple/,"Jackson is a high-performance JSON processor (parser, generator) ",A simple Java toolkit for JSON,http://xircles.codehaus.org/projects/jackson/repos/primary/repo,scm:svn:http://json-simple.googlecode.com/svn/trunk/,,
org.codehaus.jackson:jackson-core-asl,com.jayway.jsonpath:json-path,6,TRUE,FALSE,http://jackson.codehaus.org,https://github.com/jayway/JsonPath,"Jackson is a high-performance JSON processor (parser, generator) ",Java port of Stefan Goessner JsonPath.,http://xircles.codehaus.org/projects/jackson/repos/primary/repo,https://github.com/jayway/JsonPath,,Java JsonPath implementation
org.codehaus.jackson:jackson-core-asl,com.thoughtworks.xstream:xstream,5,TRUE,FALSE,http://jackson.codehaus.org,http://x-stream.github.io,"Jackson is a high-performance JSON processor (parser, generator) ", XStream is a serialization library from Java objects to XML and back. ,http://xircles.codehaus.org/projects/jackson/repos/primary/repo,https://github.com/x-stream/xstream,,Serialize Java objects to XML and back again.
org.codehaus.jackson:jackson-core-asl,net.sf.json-lib:json-lib,4,TRUE,FALSE,http://jackson.codehaus.org,http://json-lib.sourceforge.net,"Jackson is a high-performance JSON processor (parser, generator) ","Java library for transforming beans, maps, collections, java       arrays and XML to JSON.",http://xircles.codehaus.org/projects/jackson/repos/primary/repo,git://github.com/aalmiray/Json-lib.git,,"JSON-lib is a java library for transforming beans, maps, collections, java arrays and XML to JSON and back again to beans and DynaBeans."
org.codehaus.jackson:jackson-core-asl,com.alibaba:fastjson,3,TRUE,FALSE,http://jackson.codehaus.org,https://github.com/alibaba/fastjson,"Jackson is a high-performance JSON processor (parser, generator) ",Fastjson is a JSON processor (JSON parser + JSON generator) written in Java,http://xircles.codehaus.org/projects/jackson/repos/primary/repo,https://github.com/alibaba/fastjson,,A fast JSON parser/generator for Java.  2019???????????????????????????????????????????????????????????? https://www.oschina.net/project/top_cn_2019
org.codehaus.jackson:jackson-core-asl,net.minidev:json-smart,2,TRUE,FALSE,http://jackson.codehaus.org,http://www.minidev.net/,"Jackson is a high-performance JSON processor (parser, generator) "," JSON (JavaScript Object Notation) is a lightweight data-interchange format. It is easy for humans to read and write. It is easy for machines to parse and generate. It is based on a subset of the JavaScript Programming Language, Standard ECMA-262 3rd Edition - December 1999. JSON is a text format that is completely language independent but uses conventions that are familiar to programmers of the C-family of languages, including C, C++, C#, Java, JavaScript, Perl, Python, and many others. These properties make JSON an ideal data-interchange language. ",http://xircles.codehaus.org/projects/jackson/repos/primary/repo,https://github.com/netplex/json-smart-v2,,
org.codehaus.jackson:jackson-core-asl,net.arnx:jsonic,1,TRUE,FALSE,http://jackson.codehaus.org,http://jsonic.sourceforge.jp/,"Jackson is a high-performance JSON processor (parser, generator) ",simple json encoder/decoder for java,http://xircles.codehaus.org/projects/jackson/repos/primary/repo,scm:svn:http://svn.sourceforge.jp/svnroot/jsonic/,,
org.codehaus.jackson:jackson-core-asl,com.github.cliftonlabs:json-simple,0,TRUE,FALSE,http://jackson.codehaus.org,https://cliftonlabs.github.io/json-simple/,"Jackson is a high-performance JSON processor (parser, generator) ",Java 7+ toolkit to quickly develop RFC 4627 JSON compatible applications.,http://xircles.codehaus.org/projects/jackson/repos/primary/repo,https://github.com/cliftonlabs/json-simple,,Java 7+ toolkit to quickly develop RFC 7159 JSON compatible applications.
org.codehaus.jackson:jackson-core-asl,com.google.code.svenson:svenson,0,TRUE,FALSE,http://jackson.codehaus.org,http://code.google.com/p/svenson/,"Jackson is a high-performance JSON processor (parser, generator) ",Java5 JSON parser/generator,http://xircles.codehaus.org/projects/jackson/repos/primary/repo,https://code.google.com/p/svenson/,,flexible Java5 json parser / generator
org.codehaus.jackson:jackson-core-asl,com.hynnet:json-lib,0,TRUE,FALSE,http://jackson.codehaus.org,http://json-lib.sourceforge.net,"Jackson is a high-performance JSON processor (parser, generator) ","Java library for transforming beans, maps, collections, java       arrays and XML to JSON.",http://xircles.codehaus.org/projects/jackson/repos/primary/repo,https://github.com/aalmiray/Json-lib,,"JSON-lib is a java library for transforming beans, maps, collections, java arrays and XML to JSON and back again to beans and DynaBeans."
org.codehaus.jackson:jackson-core-asl,com.jayway.restassured:json-path,0,TRUE,FALSE,http://jackson.codehaus.org,http://maven.apache.org,"Jackson is a high-performance JSON processor (parser, generator) ",Java DSL for easy testing of REST services,http://xircles.codehaus.org/projects/jackson/repos/primary/repo,scm:git:git://github.com/jayway/rest-assured.git/json-path,,Java DSL for easy testing of REST services
org.codehaus.jackson:jackson-core-asl,io.github.benas:xstream,0,TRUE,FALSE,http://jackson.codehaus.org,https://github.com/benas/xstream,"Jackson is a high-performance JSON processor (parser, generator) ",XStream is an extension of the Java 8 Stream API to process data pipelines the Unix way,http://xircles.codehaus.org/projects/jackson/repos/primary/repo,https://github.com/benas/xstream,,Turn Java 8 Streams into Unix like pipelines
org.codehaus.jackson:jackson-core-asl,io.paradoxical:json-path,0,TRUE,FALSE,http://jackson.codehaus.org,https://github.com/paradoxical-io/JsonPath,"Jackson is a high-performance JSON processor (parser, generator) ",Experimental features build of json-path.,http://xircles.codehaus.org/projects/jackson/repos/primary/repo,https://github.com/paradoxical-io/JsonPath,,Java JsonPath implementation
org.codehaus.jackson:jackson-core-asl,net.sf.flexjson:flexjson,0,TRUE,FALSE,http://jackson.codehaus.org,http://flexjson.sourceforge.net/,"Jackson is a high-performance JSON processor (parser, generator) ",,http://xircles.codehaus.org/projects/jackson/repos/primary/repo,scm:svn:https://svn.code.sf.net/p/flexjson/code/tags/flexjson-3.3,,
org.codehaus.jackson:jackson-core-asl,org.hudsonci.tools:xstream,0,TRUE,FALSE,http://jackson.codehaus.org,http://codehaus.org/xstream-parent/xstream/,"Jackson is a high-performance JSON processor (parser, generator) ","The Codehaus is a collaborative environment for building open source projects with a strong emphasis on modern languages, focussed on quality components that meet real world needs.",http://xircles.codehaus.org/projects/jackson/repos/primary/repo,https://github.com/hudson/xstream,,Patched version of XStream for Hudson
org.codehaus.jackson:jackson-core-asl,org.kohsuke.stapler:json-lib,0,TRUE,FALSE,http://jackson.codehaus.org,http://json-lib.sourceforge.net,"Jackson is a high-performance JSON processor (parser, generator) ","Java library for transforming beans, maps, collections, java       arrays and XML to JSON.",http://xircles.codehaus.org/projects/jackson/repos/primary/repo,https://github.com/jenkinsci/json-lib,,Search through Apples Support Documentation and grab all available articles
