fromLibrary,toLibrary,fromGroupArtifact,toGroupArtifact,inDepSeq,dataConfirmed
sqljet,hbase,org.tmatesoft.sqljet:sqljet,org.apache.hbase:hbase-client,0,FALSE
sqljet,h2,org.tmatesoft.sqljet:sqljet,com.h2database:h2,0,FALSE
sqljet,infinispan,org.tmatesoft.sqljet:sqljet,org.infinispan:infinispan-core,0,FALSE
sqljet,hbase,org.tmatesoft.sqljet:sqljet,org.apache.hbase:hbase-server,0,FALSE
sqljet,hazelcast,org.tmatesoft.sqljet:sqljet,com.hazelcast:hazelcast-client,0,FALSE
stanford-corenlp,opennlp,edu.stanford.nlp:stanford-corenlp,org.apache.opennlp:opennlp,0,FALSE
stanford-corenlp,opennlp,edu.stanford.nlp:stanford-corenlp,org.apache.opennlp:opennlp-tools,1,FALSE
stax-utils,jdom,net.java.dev.stax-utils:stax-utils,org.jdom:jdom2,0,FALSE
stax-utils,jaxen,net.java.dev.stax-utils:stax-utils,jaxen:jaxen,6,FALSE
stax-utils,wstx-asl,net.java.dev.stax-utils:stax-utils,woodstox:wstx-asl,0,FALSE
stax-utils,dom4j,net.java.dev.stax-utils:stax-utils,org.dom4j:dom4j,0,FALSE
stax-utils,kxml2,net.java.dev.stax-utils:stax-utils,kxml2:kxml2,0,FALSE
stax-utils,xalan,net.java.dev.stax-utils:stax-utils,xalan:xalan,0,FALSE
stax-utils,xerces,net.java.dev.stax-utils:stax-utils,xerces:xercesImpl,0,FALSE
stax-utils,simple-xml,net.java.dev.stax-utils:stax-utils,org.simpleframework:simple-xml,0,FALSE
stax-utils,jdom,net.java.dev.stax-utils:stax-utils,org.jdom:jdom,0,FALSE
stax-utils,saxon,net.java.dev.stax-utils:stax-utils,net.sf.saxon:saxon,2,FALSE
stax-utils,xerces,net.java.dev.stax-utils:stax-utils,xerces:xerces,0,FALSE
stax-utils,dom4j,net.java.dev.stax-utils:stax-utils,dom4j:dom4j,1,FALSE
stax-utils,xml-writer,net.java.dev.stax-utils:stax-utils,com.megginson.sax:xml-writer,0,FALSE
stax-utils,xpp3,net.java.dev.stax-utils:stax-utils,xpp3:xpp3,0,FALSE
stax-utils,xmltooling,net.java.dev.stax-utils:stax-utils,org.opensaml:xmltooling,0,FALSE
stax-utils,xpp3,net.java.dev.stax-utils:stax-utils,org.ogce:xpp3,0,FALSE
stax-utils,saxon,net.java.dev.stax-utils:stax-utils,net.sourceforge.saxon:saxon,2,FALSE
stax-utils,xom,net.java.dev.stax-utils:stax-utils,xom:xom,0,FALSE
stax-utils,jdom,net.java.dev.stax-utils:stax-utils,jdom:jdom,5,FALSE
stax-utils,wstx-asl,net.java.dev.stax-utils:stax-utils,org.codehaus.woodstox:wstx-asl,1,FALSE
stax-utils,saxon,net.java.dev.stax-utils:stax-utils,saxon:saxon,0,FALSE
stax-utils,stax2-api,net.java.dev.stax-utils:stax-utils,org.codehaus.woodstox:stax2-api,0,FALSE
stax-utils,xmlParserAPIs,net.java.dev.stax-utils:stax-utils,xerces:xmlParserAPIs,0,FALSE
stax-utils,kxml2,net.java.dev.stax-utils:stax-utils,net.sf.kxml:kxml2,0,FALSE
stax-utils,xmlParserAPIs,net.java.dev.stax-utils:stax-utils,xml-apis:xmlParserAPIs,0,FALSE
stax-utils,nanoxml,net.java.dev.stax-utils:stax-utils,be.cyberelf.nanoxml:nanoxml,0,FALSE
stax2-api,xpp3,org.codehaus.woodstox:stax2-api,xpp3:xpp3,1,FALSE
stax2-api,jdom,org.codehaus.woodstox:stax2-api,org.jdom:jdom2,0,FALSE
stax2-api,xmltooling,org.codehaus.woodstox:stax2-api,org.opensaml:xmltooling,2,FALSE
stax2-api,xmlParserAPIs,org.codehaus.woodstox:stax2-api,xerces:xmlParserAPIs,0,FALSE
stax2-api,xpp3,org.codehaus.woodstox:stax2-api,org.ogce:xpp3,0,FALSE
stax2-api,saxon,org.codehaus.woodstox:stax2-api,saxon:saxon,0,FALSE
stax2-api,saxon,org.codehaus.woodstox:stax2-api,net.sf.saxon:saxon,0,FALSE
stax2-api,xmlParserAPIs,org.codehaus.woodstox:stax2-api,xml-apis:xmlParserAPIs,0,FALSE
stax2-api,xom,org.codehaus.woodstox:stax2-api,xom:xom,4,FALSE
stax2-api,jdom,org.codehaus.woodstox:stax2-api,jdom:jdom,0,FALSE
stax2-api,dom4j,org.codehaus.woodstox:stax2-api,org.dom4j:dom4j,0,FALSE
stax2-api,jdom,org.codehaus.woodstox:stax2-api,org.jdom:jdom,7,FALSE
stax2-api,dom4j,org.codehaus.woodstox:stax2-api,dom4j:dom4j,6,FALSE
stax2-api,kxml2,org.codehaus.woodstox:stax2-api,kxml2:kxml2,0,FALSE
stax2-api,simple-xml,org.codehaus.woodstox:stax2-api,org.simpleframework:simple-xml,0,FALSE
stax2-api,kxml2,org.codehaus.woodstox:stax2-api,net.sf.kxml:kxml2,0,FALSE
stax2-api,jaxen,org.codehaus.woodstox:stax2-api,jaxen:jaxen,3,FALSE
stax2-api,xerces,org.codehaus.woodstox:stax2-api,xerces:xerces,0,FALSE
stax2-api,stax-utils,org.codehaus.woodstox:stax2-api,net.java.dev.stax-utils:stax-utils,0,FALSE
stax2-api,nanoxml,org.codehaus.woodstox:stax2-api,be.cyberelf.nanoxml:nanoxml,0,FALSE
stax2-api,xml-writer,org.codehaus.woodstox:stax2-api,com.megginson.sax:xml-writer,0,FALSE
stax2-api,xerces,org.codehaus.woodstox:stax2-api,xerces:xercesImpl,14,FALSE
stax2-api,saxon,org.codehaus.woodstox:stax2-api,net.sourceforge.saxon:saxon,0,FALSE
stax2-api,xalan,org.codehaus.woodstox:stax2-api,xalan:xalan,9,FALSE
stax2-api,wstx-asl,org.codehaus.woodstox:stax2-api,woodstox:wstx-asl,0,FALSE
stringtemplate,freemarker,org.antlr:stringtemplate,freemarker:freemarker,0,FALSE
stringtemplate,freemarker,org.antlr:stringtemplate,com.netflix.Nicobar:nicobar-manager,0,FALSE
stringtemplate,mvel2,antlr:stringtemplate,org.mvel:mvel2,0,FALSE
stringtemplate,velocity,org.antlr:stringtemplate,org.apache.velocity:velocity,0,FALSE
stringtemplate,mvel2,antlr:stringtemplate,org.mule.mvel:mule-mvel2,0,FALSE
stringtemplate,freemarker,org.antlr:stringtemplate,org.freemarker:freemarker,0,FALSE
stringtemplate,velocity,antlr:stringtemplate,org.apache.velocity:velocity,0,FALSE
stringtemplate,velocity,antlr:stringtemplate,velocity:velocity,0,FALSE
stringtemplate,velocity,org.antlr:stringtemplate,velocity:velocity,0,FALSE
stringtemplate,mvel2,org.antlr:stringtemplate,org.mule.mvel:mule-mvel2,0,FALSE
stringtemplate,freemarker,antlr:stringtemplate,org.freemarker:freemarker,1,FALSE
stringtemplate,mvel2,org.antlr:stringtemplate,org.mvel:mvel2,1,FALSE
stringtemplate,freemarker,antlr:stringtemplate,com.netflix.Nicobar:nicobar-manager,0,FALSE
stringtemplate,freemarker,antlr:stringtemplate,freemarker:freemarker,0,FALSE
subethasmtp,dumbster,org.subethamail:subethasmtp,dumbster:dumbster,0,FALSE
subethasmtp,dumbster,com.bitmechanic:dumbster,dumbster:dumbster,0,FALSE
subethasmtp,dumbster,de.softwareforge:dumbster,dumbster:dumbster,0,FALSE
svenson,jackson,com.google.code.svenson:svenson,org.codehaus.jackson:jackson-core-asl,0,FALSE
svenson,json-simple,com.google.code.svenson:svenson,com.googlecode.json-simple:json-simple,0,FALSE
svenson,flexjson,com.google.code.svenson:svenson,io.github.benas:xstream,0,FALSE
svenson,json-lib,com.google.code.svenson:svenson,com.hynnet:json-lib,0,FALSE
svenson,jsonic,com.google.code.svenson:svenson,net.arnx:jsonic,0,FALSE
svenson,xstream,com.google.code.svenson:svenson,com.thoughtworks.xstream:xstream,0,FALSE
svenson,json-lib,com.google.code.svenson:svenson,org.kohsuke.stapler:json-lib,0,FALSE
svenson,jackson,com.google.code.svenson:svenson,com.fasterxml.jackson.core:jackson-core,0,FALSE
svenson,json-simple,com.google.code.svenson:svenson,com.github.cliftonlabs:json-simple,0,FALSE
svenson,jackson,com.google.code.svenson:svenson,com.fasterxml.jackson.core:jackson-annotations,0,FALSE
svenson,gson,com.google.code.svenson:svenson,com.google.code.gson:gson,1,TRUE
svenson,jackson,com.google.code.svenson:svenson,com.fasterxml.jackson.core:jackson-databind,0,FALSE
svenson,jettison,com.google.code.svenson:svenson,org.codehaus.jettison:jettison,0,FALSE
svenson,xstream,com.google.code.svenson:svenson,xstream:xstream,0,FALSE
svenson,json-lib,com.google.code.svenson:svenson,net.sf.json-lib:json-lib,0,FALSE
svenson,fastjson,com.google.code.svenson:svenson,com.alibaba:fastjson,0,FALSE
svenson,flexjson,com.google.code.svenson:svenson,net.sf.flexjson:flexjson,0,FALSE
svenson,jackson,com.google.code.svenson:svenson,org.codehaus.jackson:jackson-mapper-asl,0,FALSE
svenson,json-path,com.google.code.svenson:svenson,io.paradoxical:json-path,0,FALSE
svenson,flexjson,com.google.code.svenson:svenson,org.sonatype.nexus.xstream:xstream,0,FALSE
svenson,json-smart,com.google.code.svenson:svenson,net.minidev:json-smart,0,FALSE
svenson,json-path,com.google.code.svenson:svenson,com.jayway.restassured:json-path,0,FALSE
svenson,json-path,com.google.code.svenson:svenson,com.jayway.jsonpath:json-path,0,FALSE
svenson,jackson,com.google.code.svenson:svenson,org.codehaus.jackson:jackson-xc,0,FALSE
svenson,org.json,com.google.code.svenson:svenson,org.json:json,0,FALSE
svenson,flexjson,com.google.code.svenson:svenson,org.hudsonci.tools:xstream,0,FALSE
swing-layout,swingx,org.swinglabs:swing-layout,org.swinglabs.swingx:swingx-core,0,FALSE
swing-layout,jgraphx,org.swinglabs:swing-layout,org.tinyjee.jgraphx:jgraphx,0,FALSE
swing-layout,jgrapht,org.swinglabs:swing-layout,org.jgrapht:jgrapht,0,FALSE
swing-layout,jgrapht,org.swinglabs:swing-layout,org.javabits.jgrapht:jgrapht,0,FALSE
swing-layout,jgrapht,org.swinglabs:swing-layout,org.jgrapht:jgrapht-core,0,FALSE
swing-layout,jgrapht,org.swinglabs:swing-layout,jgrapht:jgrapht,0,FALSE
swing-layout,jung,org.swinglabs:swing-layout,net.sf.jung:jung-api,0,FALSE
swing-layout,miglayout,org.swinglabs:swing-layout,com.miglayout:miglayout,2,FALSE
swing-layout,timingframework,org.swinglabs:swing-layout,net.java.dev.timingframework:timingframework,0,FALSE
swing-layout,jide-oss,org.swinglabs:swing-layout,com.jidesoft:jide-oss,0,FALSE
swing-layout,swingx,org.swinglabs:swing-layout,org.swinglabs.swingx:swingx-all,0,FALSE
swing-layout,jgoodies,org.swinglabs:swing-layout,com.jgoodies:jgoodies-forms,0,FALSE
swing-layout,jgraphx,org.swinglabs:swing-layout,com.github.monkeysintown:jgraphx,0,FALSE
swing-layout,jgoodies,org.swinglabs:swing-layout,com.jgoodies:jgoodies-common,0,FALSE
swingx,miglayout,org.swinglabs.swingx:swingx-all,com.miglayout:miglayout,0,FALSE
swingx,jgoodies,org.swinglabs.swingx:swingx-core,com.jgoodies:jgoodies-common,0,FALSE
swingx,jgraphx,org.swinglabs.swingx:swingx-all,org.tinyjee.jgraphx:jgraphx,0,FALSE
swingx,jgoodies,org.swinglabs:swingx,com.jgoodies:jgoodies-common,0,FALSE
swingx,jide-oss,org.swinglabs.swingx:swingx-core,com.jidesoft:jide-oss,0,FALSE
swingx,jgraphx,org.swinglabs:swingx,org.tinyjee.jgraphx:jgraphx,0,FALSE
swingx,jgrapht,org.swinglabs.swingx:swingx-all,org.jgrapht:jgrapht,0,FALSE
swingx,jgraphx,org.swinglabs:swingx-core,org.tinyjee.jgraphx:jgraphx,0,FALSE
swingx,swing-layout,org.swinglabs.swingx:swingx-all,org.swinglabs:swing-layout,0,FALSE
swingx,jgraphx,org.swinglabs.swingx:swingx-core,com.github.monkeysintown:jgraphx,0,FALSE
swingx,jgrapht,org.swinglabs.swingx:swingx-core,jgrapht:jgrapht,0,FALSE
swingx,jung,org.swinglabs.swingx:swingx-core,net.sf.jung:jung-api,0,FALSE
swingx,jide-oss,org.swinglabs.swingx:swingx-all,com.jidesoft:jide-oss,0,FALSE
swingx,timingframework,org.swinglabs.swingx:swingx-core,net.java.dev.timingframework:timingframework,0,FALSE
swingx,jxlayer,org.swinglabs.swingx:swingx-all,org.swinglabs:jxlayer,0,FALSE
swingx,jgraphx,org.swinglabs:swingx-core,com.github.monkeysintown:jgraphx,0,FALSE
swingx,jxlayer,org.swinglabs.swingx:swingx-core,org.swinglabs:jxlayer,0,FALSE
swingx,jgraphx,org.swinglabs.swingx:swingx-all,com.github.monkeysintown:jgraphx,0,FALSE
swingx,jgrapht,org.swinglabs:swingx,org.javabits.jgrapht:jgrapht,0,FALSE
swingx,jgraphx,org.swinglabs.swingx:swingx-core,org.tinyjee.jgraphx:jgraphx,0,FALSE
swingx,jgrapht,org.swinglabs:swingx-core,org.jgrapht:jgrapht,0,FALSE
swingx,miglayout,org.swinglabs.swingx:swingx-core,com.miglayout:miglayout,0,FALSE
swingx,jgrapht,org.swinglabs:swingx-core,org.javabits.jgrapht:jgrapht,0,FALSE
swingx,jgrapht,org.swinglabs.swingx:swingx-all,org.javabits.jgrapht:jgrapht,0,FALSE
swingx,jgrapht,org.swinglabs.swingx:swingx-core,org.javabits.jgrapht:jgrapht,0,FALSE
swingx,timingframework,org.swinglabs:swingx-core,net.java.dev.timingframework:timingframework,0,FALSE
swingx,swing-layout,org.swinglabs.swingx:swingx-core,org.swinglabs:swing-layout,0,FALSE
swingx,jgrapht,org.swinglabs:swingx-core,org.jgrapht:jgrapht-core,0,FALSE
swingx,jgrapht,org.swinglabs:swingx-core,jgrapht:jgrapht,0,FALSE
swingx,jgoodies,org.swinglabs.swingx:swingx-all,com.jgoodies:jgoodies-common,0,FALSE
swingx,jgoodies,org.swinglabs:swingx-core,com.jgoodies:jgoodies-forms,1,FALSE
swingx,timingframework,org.swinglabs:swingx,net.java.dev.timingframework:timingframework,0,FALSE
swingx,jgrapht,org.swinglabs:swingx,org.jgrapht:jgrapht-core,0,FALSE
swingx,jgrapht,org.swinglabs.swingx:swingx-all,org.jgrapht:jgrapht-core,0,FALSE
swingx,jgrapht,org.swinglabs.swingx:swingx-core,org.jgrapht:jgrapht,0,FALSE
